ID,agency_id,State,agency_name,NSN,Item Name,Quantity,UI,Acquisition Value,acquisition_total,DEMIL Code,DEMIL IC,Ship Date,total_sworn,acq_per_sworn
572,72,NC,CABARRUS COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/16/2007,187,0.737967914
573,72,NC,CABARRUS COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/16/2007,187,0.737967914
574,72,NC,CABARRUS COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/16/2007,187,0.737967914
575,72,NC,CABARRUS COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/16/2007,187,0.737967914
576,72,NC,CABARRUS COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/16/2007,187,0.737967914
577,72,NC,CABARRUS COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/16/2007,187,0.737967914
578,72,NC,CABARRUS COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/16/2007,187,0.737967914
579,72,NC,CABARRUS COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/16/2007,187,0.737967914
580,72,NC,CABARRUS COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/16/2007,187,0.737967914
581,72,NC,CABARRUS COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/16/2007,187,0.737967914
582,72,NC,CABARRUS COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/16/2007,187,0.737967914
583,72,NC,CABARRUS COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/16/2007,187,0.737967914
584,72,NC,CABARRUS COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/16/2007,187,0.737967914
585,72,NC,CABARRUS COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/16/2007,187,0.737967914
586,72,NC,CABARRUS COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/16/2007,187,0.737967914
587,72,NC,CABARRUS COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/16/2007,187,0.737967914
588,72,NC,CABARRUS COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/16/2007,187,0.737967914
589,72,NC,CABARRUS COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/16/2007,187,0.737967914
590,72,NC,CABARRUS COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/16/2007,187,0.737967914
591,72,NC,CABARRUS COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/16/2007,187,0.737967914
592,72,NC,CABARRUS COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/16/2007,187,0.737967914
183,43,NC,BETHEL POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/16/2007,5,99.8
184,43,NC,BETHEL POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/16/2007,5,99.8
185,43,NC,BETHEL POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/16/2007,5,99.8
1805,255,NC,JACKSONVILLE POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/16/2007,122,1.131147541
1806,255,NC,JACKSONVILLE POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/16/2007,122,1.131147541
1807,255,NC,JACKSONVILLE POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/16/2007,122,1.131147541
1808,255,NC,JACKSONVILLE POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/16/2007,122,1.131147541
54,366,NC,ARBORETUM SPECIAL POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/16/2007,3,46
1934,283,NC,LAKE WACCAMAW POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/19/2007,5,11.742
1935,283,NC,LAKE WACCAMAW POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/19/2007,5,11.742
1936,283,NC,LAKE WACCAMAW POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/19/2007,5,11.742
2303,363,NC,NASH COUNTY ALCOHOLIC BEV CONTROL,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/19/2007,1,58.71
2476,380,NC,NORLINA POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/19/2007,4,14.6775
2477,380,NC,NORLINA POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/19/2007,4,14.6775
2478,380,NC,NORLINA POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/19/2007,4,14.6775
2479,380,NC,NORLINA POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/19/2007,4,14.6775
2480,380,NC,NORLINA POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/19/2007,4,14.6775
2481,380,NC,NORLINA POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/19/2007,4,14.6775
2557,399,NC,PARKTON POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/19/2007,2,29.355
2534,393,NC,OLD FORT POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/19/2007,3,166.3333333
2535,393,NC,OLD FORT POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/19/2007,3,166.3333333
2552,399,NC,PARKTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/19/2007,2,249.5
2020,304,NC,LOUISBURG POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/19/2007,11,45.36363636
2021,304,NC,LOUISBURG POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/19/2007,11,45.36363636
2022,304,NC,LOUISBURG POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/19/2007,11,45.36363636
2070,312,NC,MAGGIE VALLEY POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/19/2007,10,49.9
2071,312,NC,MAGGIE VALLEY POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/19/2007,10,49.9
2072,312,NC,MAGGIE VALLEY POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/19/2007,10,49.9
2073,312,NC,MAGGIE VALLEY POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/19/2007,10,49.9
2076,316,NC,MARION POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/19/2007,24,20.79166667
2077,316,NC,MARION POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/19/2007,24,20.79166667
2078,316,NC,MARION POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/19/2007,24,20.79166667
2079,316,NC,MARION POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/19/2007,24,20.79166667
2152,337,NC,MIDDLESEX POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/19/2007,4,34.5
2153,337,NC,MIDDLESEX POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/19/2007,4,34.5
2553,399,NC,PARKTON POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/19/2007,2,69
2504,381,NC,NORTHAMPTON COUNTY SHERIFF DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/19/2007,28,17.82142857
2505,381,NC,NORTHAMPTON COUNTY SHERIFF DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/19/2007,28,17.82142857
2506,381,NC,NORTHAMPTON COUNTY SHERIFF DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/19/2007,28,17.82142857
2507,381,NC,NORTHAMPTON COUNTY SHERIFF DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/19/2007,28,17.82142857
2519,390,NC,OAKBORO POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/19/2007,6,83.16666667
2521,390,NC,OAKBORO POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/19/2007,6,83.16666667
2522,390,NC,OAKBORO POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/19/2007,6,83.16666667
2523,390,NC,OAKBORO POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/19/2007,6,83.16666667
2524,390,NC,OAKBORO POLICE,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/19/2007,6,9.785
2525,390,NC,OAKBORO POLICE,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/19/2007,6,9.785
2526,390,NC,OAKBORO POLICE,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,108,D,1,3/19/2007,6,18
2527,390,NC,OAKBORO POLICE,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,108,D,1,3/19/2007,6,18
2528,390,NC,OAKBORO POLICE,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,108,D,1,3/19/2007,6,18
2529,390,NC,OAKBORO POLICE,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,108,D,1,3/19/2007,6,18
2530,390,NC,OAKBORO POLICE,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,108,D,1,3/19/2007,6,18
2531,390,NC,OAKBORO POLICE,1010-00-691-1382,"LAUNCHER,GRENADE",1,Each,720,720,D,,3/19/2007,6,120
2727,435,NC,RANLO POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/19/2007,7,19.71428571
2728,435,NC,RANLO POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/19/2007,7,8.387142857
2729,435,NC,RANLO POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/19/2007,7,8.387142857
2730,435,NC,RANLO POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/19/2007,7,8.387142857
2731,435,NC,RANLO POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/19/2007,7,8.387142857
2732,435,NC,RANLO POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/19/2007,7,8.387142857
2733,435,NC,RANLO POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/19/2007,7,8.387142857
3063,507,NC,STEM POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/20/2007,0,#DIV/0!
3064,507,NC,STEM POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/20/2007,0,#DIV/0!
3065,507,NC,STEM POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/20/2007,0,#DIV/0!
3066,507,NC,STEM POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/20/2007,0,#DIV/0!
3067,507,NC,STEM POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/20/2007,0,#DIV/0!
1871,271,NC,KING POLICE DEPT,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,108,D,1,3/20/2007,18,6
1872,271,NC,KING POLICE DEPT,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,108,D,1,3/20/2007,18,6
1873,271,NC,KING POLICE DEPT,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,108,D,1,3/20/2007,18,6
1874,271,NC,KING POLICE DEPT,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,108,D,1,3/20/2007,18,6
3062,507,NC,STEM POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/20/2007,0,#DIV/0!
2953,467,NC,SAMPSON COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/20/2007,95,1.452631579
2954,467,NC,SAMPSON COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/20/2007,95,1.452631579
2955,471,NC,SCOTLAND NECK POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/20/2007,7,19.71428571
2956,471,NC,SCOTLAND NECK POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/20/2007,7,19.71428571
3102,521,NC,TAYLORSVILLE POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/20/2007,11,45.36363636
3103,521,NC,TAYLORSVILLE POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/20/2007,11,45.36363636
3276,550,NC,WADESBORO POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/20/2007,24,20.79166667
3277,550,NC,WADESBORO POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/20/2007,24,20.79166667
3519,598,NC,WRIGHTSVILLE BEACH POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/20/2007,24,5.75
3520,598,NC,WRIGHTSVILLE BEACH POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/20/2007,24,5.75
3521,598,NC,WRIGHTSVILLE BEACH POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/20/2007,24,5.75
3522,598,NC,WRIGHTSVILLE BEACH POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/20/2007,24,5.75
3523,598,NC,WRIGHTSVILLE BEACH POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/20/2007,24,5.75
3528,601,NC,YANCEY COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/20/2007,21,6.571428571
3529,601,NC,YANCEY COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/20/2007,21,6.571428571
3530,601,NC,YANCEY COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/20/2007,21,6.571428571
3531,601,NC,YANCEY COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/20/2007,21,6.571428571
56,13,NC,ARCHDALE POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/22/2007,25,5.52
57,13,NC,ARCHDALE POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/22/2007,25,5.52
58,13,NC,ARCHDALE POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/22/2007,25,5.52
59,13,NC,ARCHDALE POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/22/2007,25,5.52
110,25,NC,AYDEN POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/22/2007,18,7.666666667
111,25,NC,AYDEN POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/22/2007,18,7.666666667
112,25,NC,AYDEN POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/22/2007,18,7.666666667
113,25,NC,AYDEN POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/22/2007,18,7.666666667
466,63,NC,BRUNSWICK COUNTY SHERIFF OFFICE,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/22/2007,156,0.376346154
467,63,NC,BRUNSWICK COUNTY SHERIFF OFFICE,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/22/2007,156,0.376346154
468,63,NC,BRUNSWICK COUNTY SHERIFF OFFICE,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/22/2007,156,0.376346154
469,63,NC,BRUNSWICK COUNTY SHERIFF OFFICE,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/22/2007,156,0.376346154
470,63,NC,BRUNSWICK COUNTY SHERIFF OFFICE,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/22/2007,156,0.376346154
471,63,NC,BRUNSWICK COUNTY SHERIFF OFFICE,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/22/2007,156,0.376346154
472,63,NC,BRUNSWICK COUNTY SHERIFF OFFICE,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/22/2007,156,0.376346154
473,63,NC,BRUNSWICK COUNTY SHERIFF OFFICE,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/22/2007,156,0.376346154
474,63,NC,BRUNSWICK COUNTY SHERIFF OFFICE,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/22/2007,156,0.376346154
689,93,NC,CATAWBA COUNTY SHERIFF DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/22/2007,139,0.422374101
690,93,NC,CATAWBA COUNTY SHERIFF DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/22/2007,139,0.422374101
691,93,NC,CATAWBA COUNTY SHERIFF DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/22/2007,139,0.422374101
692,93,NC,CATAWBA COUNTY SHERIFF DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/22/2007,139,0.422374101
693,93,NC,CATAWBA COUNTY SHERIFF DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/22/2007,139,0.422374101
887,124,NC,CORNELIUS POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/22/2007,53,9.41509434
888,124,NC,CORNELIUS POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/22/2007,53,9.41509434
889,124,NC,CORNELIUS POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/22/2007,53,9.41509434
890,124,NC,CORNELIUS POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/22/2007,53,9.41509434
891,124,NC,CORNELIUS POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/22/2007,53,9.41509434
892,124,NC,CORNELIUS POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/22/2007,53,9.41509434
893,124,NC,CORNELIUS POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/22/2007,53,9.41509434
1413,189,NC,FRANKLIN POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/22/2007,18,7.666666667
1414,189,NC,FRANKLIN POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/22/2007,18,7.666666667
1967,292,NC,LENOIR POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/22/2007,50,1.1742
1968,292,NC,LENOIR POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/22/2007,50,1.1742
1969,292,NC,LENOIR POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/22/2007,50,1.1742
1970,292,NC,LENOIR POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/22/2007,50,1.1742
1971,292,NC,LENOIR POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/22/2007,50,1.1742
1972,292,NC,LENOIR POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/22/2007,50,1.1742
2138,328,NC,MCDOWELL COUNTY SHERIFF DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/22/2007,42,11.88095238
2139,328,NC,MCDOWELL COUNTY SHERIFF DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/22/2007,42,11.88095238
2140,328,NC,MCDOWELL COUNTY SHERIFF DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/22/2007,42,11.88095238
2141,328,NC,MCDOWELL COUNTY SHERIFF DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/22/2007,42,11.88095238
2142,328,NC,MCDOWELL COUNTY SHERIFF DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/22/2007,42,11.88095238
2143,328,NC,MCDOWELL COUNTY SHERIFF DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/22/2007,42,11.88095238
2144,328,NC,MCDOWELL COUNTY SHERIFF DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/22/2007,42,11.88095238
2145,328,NC,MCDOWELL COUNTY SHERIFF DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/22/2007,42,11.88095238
2146,328,NC,MCDOWELL COUNTY SHERIFF DEPT,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,108,D,1,3/22/2007,42,2.571428571
2422,374,NC,NEW HANOVER COUNTY SHERIFF DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/22/2007,337,0.17421365
2423,374,NC,NEW HANOVER COUNTY SHERIFF DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/22/2007,337,0.17421365
2424,374,NC,NEW HANOVER COUNTY SHERIFF DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/22/2007,337,0.17421365
2425,374,NC,NEW HANOVER COUNTY SHERIFF DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/22/2007,337,0.17421365
2426,374,NC,NEW HANOVER COUNTY SHERIFF DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/22/2007,337,0.17421365
2427,374,NC,NEW HANOVER COUNTY SHERIFF DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/22/2007,337,0.17421365
2428,374,NC,NEW HANOVER COUNTY SHERIFF DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/22/2007,337,0.17421365
2429,374,NC,NEW HANOVER COUNTY SHERIFF DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/22/2007,337,0.17421365
2430,374,NC,NEW HANOVER COUNTY SHERIFF DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,3/22/2007,337,0.17421365
